duration,acc.death.rider,gender,premium.frequency,risk.state,underwriting.age,living.place,annual.premium,DJIA,surrender,allcause
20.12,NoRider,Male,Other,NonSmoker,Middle,Other,-1.06,0.11,0,1
20.12,Rider,Male,InfraAnnual,Smoker,Old,Other,1.7,0.71,0,1
20.12,Rider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.51,-0.38,0,0
20.13,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.58,0.55,0,1
20.13,Rider,Female,Annual,Smoker,Middle,Other,-0.58,-0.38,0,0
20.14,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.61,-0.2,1,1
20.14,NoRider,Male,Other,Smoker,Middle,Other,-0.86,0.35,0,1
20.14,Rider,Male,InfraAnnual,Smoker,Middle,EastCoast,1.42,1.24,1,1
20.14,NoRider,Male,Annual,NonSmoker,Young,Other,-0.66,-0.38,0,0
20.14,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.5,-0.38,0,0
20.14,NoRider,Male,Annual,Smoker,Middle,Other,-0.45,-0.38,0,0
20.14,NoRider,Male,Other,NonSmoker,Young,Other,-0.86,-0.38,0,0
20.15,NoRider,Female,Annual,NonSmoker,Young,Other,-0.32,0.45,1,1
20.15,NoRider,Male,Annual,Smoker,Young,Other,-0.54,0.37,0,1
20.15,NoRider,Male,InfraAnnual,Smoker,Young,WestCoast,-1.07,-0.38,0,0
20.16,NoRider,Female,Other,NonSmoker,Young,EastCoast,-0.04,0.45,1,1
20.18,NoRider,Male,Other,NonSmoker,Young,Other,-0.56,-0.83,0,1
20.18,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.79,-0.38,0,0
20.18,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.9,-0.38,0,0
20.18,Rider,Male,InfraAnnual,NonSmoker,Young,Other,-0.25,-0.38,0,0
20.19,NoRider,Male,InfraAnnual,Smoker,Young,Other,1.58,0.31,1,1
20.19,NoRider,Female,Other,NonSmoker,Young,Other,-0.25,-0.38,0,0
20.2,NoRider,Male,Annual,NonSmoker,Old,Other,0.52,1.42,0,1
20.2,Rider,Female,InfraAnnual,Smoker,Middle,Other,2.62,0.0,1,1
20.2,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.38,1.46,1,1
20.2,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.37,0.55,1,1
20.21,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.54,0.31,0,1
20.21,NoRider,Female,InfraAnnual,Smoker,Old,EastCoast,0.87,-1.31,1,1
20.22,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.86,0.31,0,1
20.22,NoRider,Female,Annual,Smoker,Young,Other,-0.86,-0.38,0,0
20.23,Rider,Female,Other,NonSmoker,Middle,Other,1.07,0.17,1,1
20.23,Rider,Male,Annual,Smoker,Young,Other,1.29,-0.38,0,0
20.23,NoRider,Female,Annual,NonSmoker,Young,Other,-0.67,-0.38,0,0
20.24,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.62,0.31,0,1
20.25,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,1.4,-0.38,0,0
20.26,NoRider,Female,Other,NonSmoker,Young,WestCoast,0.69,-0.38,0,0
20.26,Rider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-1.04,0.15,0,1
20.27,NoRider,Male,InfraAnnual,Smoker,Middle,Other,0.46,-0.16,1,1
20.27,NoRider,Male,Other,NonSmoker,Middle,Other,-0.72,1.46,0,1
20.29,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.59,-0.38,0,0
20.29,NoRider,Female,Other,NonSmoker,Young,Other,-1.04,-0.38,0,0
20.3,NoRider,Male,Annual,NonSmoker,Young,Other,-0.02,-2.95,1,1
20.3,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.4,1.42,1,1
20.3,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.28,-0.4,1,1
20.3,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.88,-0.38,0,0
20.3,NoRider,Male,Annual,Smoker,Young,EastCoast,0.36,-0.38,0,0
20.31,Rider,Male,InfraAnnual,Smoker,Old,Other,-1.01,-0.38,0,0
20.31,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.03,-0.38,0,0
20.32,NoRider,Female,Other,NonSmoker,Young,Other,2.83,-0.6,0,1
20.32,NoRider,Female,Annual,Smoker,Young,EastCoast,-0.79,-2.44,0,1
20.32,NoRider,Female,Annual,Smoker,Young,Other,-0.05,-0.38,0,0
20.32,NoRider,Male,InfraAnnual,Smoker,Old,Other,2.45,-0.38,0,0
20.32,NoRider,Female,Annual,NonSmoker,Old,WestCoast,1.98,-0.38,0,0
20.33,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,0.81,0.98,1,1
20.33,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.52,-0.36,1,1
20.33,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,1.39,-0.38,0,0
20.33,Rider,Female,InfraAnnual,NonSmoker,Old,Other,1.96,-0.38,0,0
20.33,NoRider,Male,InfraAnnual,Smoker,Young,Other,0.73,-0.38,0,0
20.33,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.4,-0.38,0,0
20.34,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.37,0.98,1,1
20.34,NoRider,Female,InfraAnnual,Smoker,Young,EastCoast,1.14,-0.38,0,0
20.34,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-1.01,-0.38,0,0
20.34,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,0.93,-0.38,0,0
20.35,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.19,-0.2,1,1
20.35,NoRider,Female,InfraAnnual,Smoker,Young,Other,1.37,0.35,1,1
20.35,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.45,0.35,1,1
20.35,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.01,-0.36,0,1
20.35,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,2.39,-0.36,1,1
20.35,NoRider,Male,InfraAnnual,NonSmoker,Old,EastCoast,-1.01,-0.38,0,0
20.35,NoRider,Male,Annual,NonSmoker,Middle,EastCoast,-0.48,-0.38,0,0
20.36,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.15,-0.6,1,1
20.36,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.61,1.34,1,1
20.36,Rider,Female,Other,Smoker,Young,EastCoast,-0.42,2.05,0,1
20.36,NoRider,Female,InfraAnnual,Smoker,Young,Other,1.13,-0.38,0,0
20.36,NoRider,Male,Other,NonSmoker,Old,Other,-0.92,-0.38,0,0
20.37,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.21,-0.18,1,1
20.37,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-1.07,-0.83,1,1
20.37,Rider,Female,InfraAnnual,NonSmoker,Young,Other,-0.82,-4.53,1,1
20.37,Rider,Female,InfraAnnual,Smoker,Young,Other,0.97,-0.38,0,0
20.37,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.8,-0.38,0,0
20.37,Rider,Male,Annual,NonSmoker,Old,Other,-0.69,-0.38,0,0
20.38,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.59,0.35,1,1
20.38,NoRider,Male,Annual,NonSmoker,Young,Other,0.26,-0.83,1,1
20.38,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,0.06,-0.4,0,1
20.38,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.35,-0.38,0,0
20.4,NoRider,Female,InfraAnnual,Smoker,Young,Other,0.43,-0.4,1,1
20.41,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.57,0.37,1,1
20.41,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.98,2.13,1,1
20.42,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.45,0.35,1,1
20.42,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.89,-0.38,0,0
20.42,NoRider,Female,Other,NonSmoker,Young,Other,-0.94,-0.38,0,0
20.42,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.7,-0.38,0,0
20.43,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.03,-0.38,0,0
20.43,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.58,-0.38,0,0
20.43,NoRider,Female,InfraAnnual,Smoker,Old,Other,0.01,-0.38,0,0
20.43,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.11,-0.38,0,0
20.44,Rider,Female,InfraAnnual,NonSmoker,Young,Other,4.0,-0.16,1,1
20.44,NoRider,Female,Other,NonSmoker,Young,Other,-0.2,0.11,0,1
20.44,NoRider,Female,Other,NonSmoker,Young,WestCoast,-0.08,0.31,0,1
20.44,Rider,Male,Other,Smoker,Middle,EastCoast,-0.54,-0.38,0,0
20.44,NoRider,Male,Other,NonSmoker,Old,Other,-0.02,-0.38,0,0
20.44,NoRider,Male,InfraAnnual,Smoker,Old,Other,-1.07,-0.38,0,0
20.44,NoRider,Male,Other,NonSmoker,Middle,Other,-0.7,-0.38,0,0
20.45,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.6,-0.6,0,1
20.45,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.29,-1.31,1,1
20.45,NoRider,Female,Annual,Smoker,Young,Other,-0.58,-1.31,1,1
20.45,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.87,-2.95,1,1
20.45,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.59,1.34,1,1
20.45,NoRider,Female,Annual,Smoker,Middle,Other,-0.94,-0.38,0,0
20.45,Rider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.3,-0.38,0,0
20.46,Rider,Male,InfraAnnual,NonSmoker,Middle,Other,0.37,-4.53,0,1
20.46,NoRider,Female,Annual,NonSmoker,Young,Other,-0.51,-0.38,0,0
20.46,NoRider,Male,InfraAnnual,Smoker,Young,Other,0.15,-0.38,0,0
20.47,NoRider,Female,InfraAnnual,NonSmoker,Young,WestCoast,-0.12,0.35,1,1
20.47,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,0.31,0.31,1,1
20.48,NoRider,Female,InfraAnnual,Smoker,Old,EastCoast,-0.28,0.35,1,1
20.48,Rider,Female,Annual,NonSmoker,Young,EastCoast,1.42,-1.31,1,1
20.48,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.18,1.16,1,1
20.49,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.88,-0.6,1,1
20.49,NoRider,Male,Annual,NonSmoker,Middle,EastCoast,-0.02,-0.38,0,0
20.49,Rider,Male,Annual,NonSmoker,Middle,Other,1.34,-0.38,0,0
20.49,NoRider,Female,Annual,Smoker,Old,Other,1.4,-0.38,0,0
20.51,NoRider,Male,Annual,NonSmoker,Young,Other,-0.06,-0.16,1,1
20.51,Rider,Male,Annual,NonSmoker,Young,Other,0.28,-1.31,1,1
20.51,NoRider,Male,Other,NonSmoker,Young,Other,-0.84,0.31,1,1
20.51,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.86,0.17,1,1
20.51,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.63,-0.38,0,0
20.52,NoRider,Male,Annual,NonSmoker,Young,Other,-0.65,-0.16,1,1
20.52,NoRider,Male,Other,Smoker,Old,Other,0.77,0.51,1,1
20.53,NoRider,Female,Other,Smoker,Middle,Other,-0.75,0.35,0,1
20.53,NoRider,Male,Other,Smoker,Young,Other,-1.01,-0.38,0,0
20.53,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.93,-0.38,0,0
20.53,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.95,-0.38,0,0
20.54,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,2.38,0.35,1,1
20.54,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,2.88,0.31,1,1
20.54,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-1.07,-0.38,0,0
20.54,NoRider,Male,Other,NonSmoker,Young,Other,0.88,-0.38,0,0
20.55,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.9,1.42,0,1
20.56,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.73,-0.6,0,1
20.56,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,1.01,0.31,1,1
20.56,NoRider,Female,Annual,Smoker,Middle,Other,1.26,1.46,1,1
20.57,NoRider,Female,InfraAnnual,Smoker,Young,EastCoast,0.21,-1.31,1,1
20.57,Rider,Female,InfraAnnual,Smoker,Young,EastCoast,-0.78,-0.38,0,0
20.58,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.84,0.35,1,1
20.58,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-1.07,1.16,0,1
20.58,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-1.07,2.13,0,1
20.58,NoRider,Female,Annual,NonSmoker,Young,Other,-0.3,-0.38,0,0
20.58,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.36,-0.38,0,0
20.59,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.78,-0.18,0,1
20.59,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.91,-0.38,0,0
20.59,NoRider,Female,Annual,NonSmoker,Old,Other,0.46,-0.38,0,0
20.6,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.54,-0.36,1,1
20.6,NoRider,Male,InfraAnnual,Smoker,Young,EastCoast,-0.24,0.45,0,1
20.6,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.66,-0.54,1,1
20.6,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,0.07,-0.38,0,0
20.6,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.41,-0.38,0,0
20.6,Rider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.38,-0.38,0,0
20.62,Rider,Female,Annual,NonSmoker,Old,EastCoast,-0.84,1.16,1,1
20.62,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.38,-0.38,0,0
20.62,NoRider,Female,Annual,NonSmoker,Middle,EastCoast,-0.4,-0.38,0,0
20.62,NoRider,Female,Other,NonSmoker,Middle,EastCoast,-0.56,-0.38,0,0
20.63,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,1.24,-0.6,1,1
20.63,NoRider,Male,Annual,NonSmoker,Young,Other,-0.76,-0.18,1,1
20.63,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.82,-0.18,1,1
20.63,NoRider,Female,Annual,Smoker,Old,Other,0.6,-0.3,1,1
20.63,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,1.23,0.27,1,1
20.63,NoRider,Male,InfraAnnual,NonSmoker,Old,EastCoast,-0.06,1.2,0,1
20.63,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.95,-0.38,0,0
20.64,Rider,Female,InfraAnnual,Smoker,Middle,Other,2.03,-0.6,0,1
20.64,NoRider,Male,Other,NonSmoker,Young,Other,-1.02,-2.95,0,1
20.64,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,1.74,0.31,1,1
20.64,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.36,-0.38,0,0
20.64,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,1.19,-0.38,0,0
20.64,Rider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.77,-0.38,0,0
20.65,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,1.35,-0.83,1,1
20.65,NoRider,Female,Annual,Smoker,Middle,Other,2.14,-4.53,1,1
20.65,Rider,Male,Other,NonSmoker,Middle,Other,-0.67,-0.38,0,0
20.65,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.49,-0.38,0,0
20.65,NoRider,Female,Annual,Smoker,Old,Other,0.91,-0.38,0,0
20.66,Rider,Female,Annual,NonSmoker,Young,Other,-0.99,-1.31,0,1
20.66,NoRider,Female,Annual,NonSmoker,Middle,Other,0.79,-0.38,0,0
20.66,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,2.25,-0.38,0,0
20.67,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,3.83,-0.18,1,1
20.67,NoRider,Male,Annual,Smoker,Young,Other,-0.88,-0.38,0,0
20.67,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,0.3,-0.38,0,0
20.67,Rider,Female,InfraAnnual,NonSmoker,Young,EastCoast,2.2,-0.38,0,0
20.68,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.68,-0.18,1,1
20.68,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.17,-0.66,1,1
20.68,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.73,-4.53,1,1
20.68,NoRider,Male,Other,NonSmoker,Middle,Other,0.38,-0.38,0,0
20.68,Rider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.28,-0.38,0,0
20.69,NoRider,Female,InfraAnnual,Smoker,Young,Other,2.02,-0.83,1,1
20.69,NoRider,Male,Annual,NonSmoker,Middle,WestCoast,-0.72,-0.83,1,1
20.69,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.82,0.17,1,1
20.69,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,1.28,-0.38,0,0
20.69,NoRider,Female,InfraAnnual,Smoker,Young,Other,0.38,-0.38,0,0
20.7,NoRider,Male,Other,Smoker,Middle,Other,1.63,0.35,1,1
20.7,Rider,Female,InfraAnnual,NonSmoker,Young,WestCoast,0.45,0.0,0,1
20.7,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.39,1.46,1,1
20.71,NoRider,Male,InfraAnnual,Smoker,Young,EastCoast,-0.4,-0.3,1,1
20.71,NoRider,Female,Annual,NonSmoker,Young,EastCoast,-0.53,-1.96,1,1
20.71,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.62,-0.38,0,0
20.71,Rider,Female,InfraAnnual,NonSmoker,Young,Other,0.88,-0.38,0,0
20.73,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.69,0.31,1,1
20.73,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.35,-0.38,0,0
20.73,NoRider,Female,Other,Smoker,Old,WestCoast,-0.39,-0.38,0,0
20.73,NoRider,Female,Other,NonSmoker,Young,Other,-0.41,-0.38,0,0
20.74,Rider,Female,InfraAnnual,NonSmoker,Middle,Other,0.94,1.56,1,1
20.74,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.45,-0.38,0,0
20.74,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.75,-0.38,0,0
20.74,Rider,Male,InfraAnnual,Smoker,Young,Other,1.85,-0.38,0,0
20.74,NoRider,Male,InfraAnnual,Smoker,Old,EastCoast,-0.47,-0.38,0,0
20.75,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.7,-0.4,0,1
20.75,NoRider,Male,Other,Smoker,Young,Other,-0.53,-0.38,0,0
20.75,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.01,0.15,1,1
20.75,NoRider,Female,Annual,NonSmoker,Young,Other,-0.87,-0.38,0,0
20.76,NoRider,Male,Annual,NonSmoker,Middle,Other,0.07,-0.38,0,0
20.77,NoRider,Female,InfraAnnual,Smoker,Young,Other,1.72,-0.4,1,1
20.77,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.58,0.27,0,1
20.77,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.97,-4.53,0,1
20.77,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.27,-0.38,0,0
20.77,Rider,Female,InfraAnnual,Smoker,Young,Other,-1.01,-0.38,0,0
20.78,NoRider,Male,Annual,NonSmoker,Middle,Other,0.04,-0.2,0,1
20.78,NoRider,Male,InfraAnnual,Smoker,Middle,WestCoast,-0.55,0.98,1,1
20.78,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.37,0.98,1,1
20.78,Rider,Male,InfraAnnual,NonSmoker,Middle,Other,1.14,-0.38,0,0
20.79,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.25,-1.31,0,1
20.8,NoRider,Male,Other,Smoker,Young,Other,-0.52,-0.38,0,0
20.8,NoRider,Male,Other,Smoker,Young,Other,0.02,-0.38,0,0
20.8,NoRider,Male,InfraAnnual,Smoker,Young,Other,4.01,-0.38,0,0
20.81,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.48,0.35,1,1
20.81,NoRider,Female,Annual,NonSmoker,Young,Other,0.12,-0.6,1,1
20.81,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.42,1.46,1,1
20.81,NoRider,Female,Annual,NonSmoker,Middle,WestCoast,-0.76,-0.38,0,0
20.82,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.68,-0.3,1,1
20.82,Rider,Male,InfraAnnual,NonSmoker,Old,EastCoast,1.09,-0.38,0,0
20.82,NoRider,Female,Annual,NonSmoker,Middle,EastCoast,-0.6,-0.38,0,0
20.84,NoRider,Male,InfraAnnual,Smoker,Young,Other,2.49,-0.38,0,0
20.85,NoRider,Female,Annual,NonSmoker,Middle,WestCoast,-0.48,1.34,0,1
20.85,Rider,Female,InfraAnnual,NonSmoker,Young,Other,-0.97,-0.38,0,0
20.86,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.91,-0.38,0,0
20.86,NoRider,Male,Annual,NonSmoker,Old,Other,-0.83,-0.38,0,0
20.87,NoRider,Female,Other,NonSmoker,Old,Other,1.79,0.31,1,1
20.87,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.52,-0.38,0,0
20.87,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.32,-0.38,0,0
20.87,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.98,0.15,0,1
20.88,NoRider,Female,InfraAnnual,Smoker,Middle,Other,1.11,-0.38,0,0
20.88,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-1.07,-0.38,0,0
20.89,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.05,0.11,0,1
20.89,NoRider,Female,Annual,Smoker,Young,Other,-0.31,0.15,1,1
20.89,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.74,-0.38,0,0
20.9,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.73,0.35,1,1
20.9,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,2.25,-0.4,1,1
20.9,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.67,0.13,0,1
20.9,Rider,Female,Other,NonSmoker,Middle,EastCoast,-0.93,-0.38,0,0
20.91,NoRider,Female,Other,Smoker,Young,Other,-0.23,1.42,1,1
20.91,NoRider,Male,Annual,NonSmoker,Middle,Other,0.01,0.31,1,1
20.91,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-1.07,1.2,1,1
20.91,NoRider,Female,Annual,Smoker,Old,EastCoast,1.18,-0.38,0,0
20.91,NoRider,Female,Other,NonSmoker,Young,Other,0.93,-0.38,0,0
20.91,NoRider,Male,Other,NonSmoker,Young,Other,0.93,-0.38,0,0
20.92,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,3.74,-0.38,0,0
20.92,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.66,-0.38,0,0
20.92,NoRider,Male,Other,Smoker,Middle,EastCoast,-0.89,-0.38,0,0
20.93,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.31,0.31,1,1
20.93,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.4,0.45,1,1
20.95,Rider,Female,Annual,NonSmoker,Middle,Other,-1.0,0.31,0,1
20.95,NoRider,Male,InfraAnnual,Smoker,Young,Other,-1.02,0.0,0,1
20.95,NoRider,Male,Annual,NonSmoker,Middle,EastCoast,-0.71,-0.38,0,0
20.96,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.89,0.31,1,1
20.97,NoRider,Female,InfraAnnual,Smoker,Middle,Other,1.7,1.34,1,1
20.97,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.57,1.34,1,1
20.97,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.61,1.42,1,1
20.97,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.59,-0.4,1,1
20.97,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.49,1.2,0,1
20.97,NoRider,Female,Annual,NonSmoker,Middle,Other,4.93,0.37,1,1
20.97,NoRider,Female,Annual,NonSmoker,Middle,Other,1.0,-0.38,0,0
20.97,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.27,-0.38,0,0
20.97,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.82,-0.38,0,0
20.98,Rider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.11,0.27,1,1
20.98,NoRider,Female,Other,NonSmoker,Middle,Other,-0.98,0.27,0,1
20.98,NoRider,Female,Annual,Smoker,Middle,Other,-0.4,-0.38,0,0
20.99,NoRider,Female,Other,Smoker,Young,Other,-0.41,0.35,1,1
20.99,NoRider,Male,Annual,NonSmoker,Middle,Other,1.07,-0.4,1,1
20.99,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.46,-0.38,0,0
21.0,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.64,-0.83,1,1
21.0,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.15,-0.4,1,1
21.0,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.64,0.45,1,1
21.0,NoRider,Female,Other,NonSmoker,Middle,EastCoast,0.01,-0.38,0,0
21.0,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.95,-0.38,0,0
21.0,NoRider,Female,InfraAnnual,Smoker,Young,Other,0.25,-0.38,0,0
21.01,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,2.59,-1.31,1,1
21.01,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.55,1.56,1,1
21.01,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.78,1.2,1,1
21.01,Rider,Male,Other,NonSmoker,Young,EastCoast,-0.8,0.55,0,1
21.01,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,2.06,-0.38,0,0
21.02,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.11,-0.18,1,1
21.02,NoRider,Male,Annual,NonSmoker,Young,Other,0.2,-0.83,1,1
21.02,Rider,Female,Other,Smoker,Young,Other,-0.07,0.45,1,1
21.02,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.16,-0.38,0,0
21.02,NoRider,Male,InfraAnnual,Smoker,Young,EastCoast,-0.8,-0.38,0,0
21.03,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.91,0.55,0,1
21.03,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.47,-0.38,0,0
21.04,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.24,-0.66,1,1
21.04,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.74,1.16,1,1
21.04,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.67,0.17,1,1
21.05,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.76,0.31,1,1
21.05,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.17,-1.31,1,1
21.05,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.78,0.15,1,1
