policy_year,exposure,insured_birth_year,vehicle_age,policy_holder_age,driver_license_age,vehicle_brand,vehicle_model,mileage,vehicle_power,catalog_value,claim_responsibility_rate,driving_training_label,number_of_liability_claims
1,0.2684931507,1941,0,0,38,HYUNDAI,HY-2203,30000,81,600057,0,No,0
1,0.4164383562,1940,9,8,19,FORD,FO-1785,30000,55,529340,0,No,0
1,0.7342465753,1937,2,28,42,TOYOTA,TO-3230,30000,66,581095,0,No,0
1,0.304109589,1933,13,10,42,OPEL,OP-3074,30000,60,375001,0,No,0
1,0.4821917808,1948,2,19,41,OPEL,OP-3248,30000,74,866309,0,No,0
1,0.6520547945,1941,9,18,48,RENAULT,RE-2214,30000,79,528927,0,No,0
1,0.4794520548,1946,3,3,43,RENAULT,RE-1406,30000,63,558425,0,No,0
1,0.4,1948,9,2,40,RENAULT,RE-1406,30000,72,408440,0,No,0
1,0.2438356164,1945,11,5,44,OPEL,OP-3074,30000,85,731001,0,No,0
1,0.3753424658,1946,5,11,38,FORD,FO-2313,30000,85,1000665,0,No,0
1,0.2356164384,1944,2,8,31,VOLKSWAGEN,VO-2989,30000,155,2207562,0,No,0
1,0.3671232877,1929,0,16,29,CITROEN,CI-1158,30000,55,763659,0,No,0
1,0.2136986301,1913,0,17,48,OPEL,OP-1043,30000,66,704749,0,No,0
1,0.4246575342,1939,2,4,50,BMW,BM-79,30000,100,1105517,0,No,0
1,0.6904109589,1927,16,1,42,PORSCHE,PO-906,30000,176,2139005,0,No,0
1,0.5178082192,1938,11,9,51,SEAT,SE-1982,30000,37,0,0,No,0
1,0.6301369863,1940,4,4,42,TOYOTA,TO-2591,30000,85,914144,0,No,0
1,0.5150684932,1933,17,1,56,CITROEN,CI-1195,30000,48,0,0,No,0
1,0.4493150685,1932,14,10,30,TOYOTA,TO-1290,30000,85,0,0,No,0
1,0.3589041096,1947,5,25,29,VOLKSWAGEN,VO-2461,30000,55,478429,50,No,0
1,0.2739726027,1925,3,2,41,VOLKSWAGEN,VO-1852,30000,77,688446,100,No,0
1,0.3150684932,1941,4,25,42,ALFA ROMEO,AL-119,30000,77,557458,100,No,0
1,0.5671232877,1947,9,3,34,ROVER,RO-634,30000,80,595651,100,No,1
1,0.5616438356,1930,9,26,42,BMW,BM-474,30000,125,0,100,No,0
1,0.3369863014,1942,6,17,17,ALFA ROMEO,AL-119,30000,77,685739,0,No,0
1,0.698630137,1945,9,22,36,CITROEN,CI-1158,30000,51,0,100,No,1
1,0.6191780822,1941,3,2,41,RENAULT,RE-2214,30000,78,730787,0,No,0
1,0.6547945205,1923,1,18,20,SEAT,SE-1982,30000,63,438697,100,No,0
1,0.2849315068,1942,2,2,29,MERCEDES,ME-120,30000,70,870435,100,No,0
1,0.2821917808,1923,12,11,49,HONDA,HO-1348,30000,55,429000,100,No,1
1,0.3863013699,1941,2,2,42,BMW,BM-505,30000,155,1432570,0,No,0
1,0.5506849315,1929,0,15,19,RENAULT,RE-2732,30000,82,770130,100,No,0
1,0.2136986301,1941,20,8,39,RENAULT,RE-650,30000,33,0,100,No,1
1,0.6794520548,1942,3,19,42,SAAB,SA-852,30000,110,1129479,0,No,0
1,0.6849315068,1940,2,3,41,PEUGEOT,PE-429,30000,66,690113,0,No,0
1,0.6684931507,1930,5,9,19,VOLKSWAGEN,VO-2461,30000,47,0,100,No,1
1,0.3424657534,1945,12,0,25,VOLKSWAGEN,VO-1852,30000,81,0,100,No,1
1,0.5945205479,1948,20,1,31,VOLKSWAGEN,VO-1852,30000,59,0,100,No,1
1,0.3863013699,1936,4,14,37,TOYOTA,TO-1471,30000,66,628244,100,No,0
1,0.5095890411,1947,3,3,29,PEUGEOT,PE-600,30000,80,896879,0,No,0
1,0.4876712329,1923,7,16,41,CITROEN,CI-3212,30000,66,734454,100,No,1
1,0.6575342466,1937,1,6,52,OPEL,OP-994,30000,63,451404,50,No,0
1,0.6602739726,1930,23,14,59,MERCEDES,ME-156,30000,77,0,0,No,0
1,0.2109589041,1921,2,8,42,MERCEDES,ME-270,30000,120,1444010,100,No,1
1,0.6876712329,1931,4,12,42,BMW,BM-77,30000,85,880783,0,No,0
1,0.6849315068,1949,17,7,39,MERCEDES,ME-281,30000,97,0,100,No,1
1,0.6767123288,1943,6,12,41,AUDI,AU-953,30000,96,954267,0,No,0
1,0.6904109589,1935,5,12,42,SAAB,SA-852,30000,90,726442,100,No,0
1,0.4931506849,1929,22,5,41,HONDA,HO-2004,30000,63,0,100,No,1
1,0.3178082192,1930,7,3,39,PEUGEOT,PE-225,30000,55,525587,100,No,0
1,0.3479452055,1948,2,1,42,FORD,FO-1785,30000,85,774124,0,No,0
1,0.3315068493,1941,1,7,33,RENAULT,RE-3038,30000,56,384397,100,No,0
1,0.4,1948,5,25,41,MITSUBISHI,MI-1441,30000,70,499582,0,No,0
1,0.6849315068,1930,2,16,40,TOYOTA,TO-2507,30000,57,953381,0,No,0
1,0.4630136986,1935,8,13,20,OPEL,OP-1043,30000,74,504250,0,No,0
1,0.7068493151,1941,4,12,20,VOLVO,VO-3059,30000,81,1016000,100,No,1
1,0.704109589,1915,6,17,42,OPEL,OP-1496,30000,43,372701,100,No,0
1,0.5698630137,1928,4,22,39,FORD,FO-2050,30000,44,0,100,No,1
1,0.6438356164,1945,1,12,44,FIAT,FI-1186,30000,77,701448,0,No,0
1,0.5561643836,1928,11,4,39,MERCEDES,ME-270,30000,70,0,0,No,0
1,0.4739726027,1946,9,10,43,FORD,FO-1749,30000,44,0,0,No,0
1,0.7178082192,1944,4,10,45,RENAULT,RE-2061,30000,48,442382,0,No,0
1,0.5698630137,1937,6,22,20,TOYOTA,TO-3230,30000,48,0,0,No,0
1,0.6712328767,1937,10,14,22,LANCIA,LA-3240,30000,63,0,100,No,1
1,0.3890410959,1932,3,9,41,OPEL,OP-1496,30000,51,458409,100,No,1
1,0.6904109589,1943,14,11,46,AUDI,AU-1272,30000,85,968002,100,No,1
1,0.495890411,1947,14,5,30,CITROEN,CI-3265,30000,51,0,100,No,1
1,0.4328767123,1945,7,11,44,VOLKSWAGEN,VO-2418,30000,96,793447,0,No,0
1,0.6712328767,1946,15,3,40,VOLKSWAGEN,VO-1852,30000,66,495455,0,No,0
1,0.2876712329,1936,1,12,18,CITROEN,CI-1258,30000,44,436761,100,No,0
1,0.4931506849,1924,2,12,41,FORD,FO-2050,30000,44,325053,100,No,1
1,0.6876712329,1926,18,16,59,BUICK,BU-2611,30000,127,0,100,No,1
1,0.3917808219,1946,3,3,19,TOYOTA,TO-1471,30000,66,553424,100,No,0
1,0.695890411,1936,9,12,41,BMW,BM-690,30000,141,1371560,100,No,1
1,0.7232876712,1924,6,16,42,CITROEN,CI-1258,30000,54,545089,100,No,0
1,0.2739726027,1947,9,18,42,SAAB,SA-852,30000,85,859968,100,No,1
1,0.6547945205,1935,8,15,42,RENAULT,RE-3038,30000,43,340227,100,No,1
1,0.4164383562,1943,3,2,42,NISSAN,NI-2372,30000,81,586745,100,No,0
1,0.5260273973,1949,2,2,10,CHEVROLET,CH-1286,30000,110,1080144,100,No,1
1,0.3369863014,1949,13,6,29,OPEL,OP-1043,30000,60,0,100,No,1
1,0.5835616438,1942,12,11,43,PEUGEOT,PE-576,30000,66,0,0,No,0
1,0.4520547945,1937,0,15,30,VOLKSWAGEN,VO-1852,30000,90,0,0,No,0
1,0.704109589,1943,5,2,48,VOLKSWAGEN,VO-2989,30000,128,1793050,100,No,0
1,0.6821917808,1949,11,22,40,CITROEN,CI-2719,30000,44,0,100,No,1
1,0.6383561644,1947,2,6,44,TOYOTA,TO-3230,30000,66,505581,0,No,0
1,0.3068493151,1927,12,12,23,RENAULT,RE-2214,30000,66,579176,100,No,1
1,0.4054794521,1945,8,17,44,CITROEN,CI-2719,30000,44,259507,0,No,0
1,0.4821917808,1943,8,8,40,HONDA,HO-983,30000,100,0,0,No,0
1,0.6849315068,1934,10,7,19,CITROEN,CI-2719,30000,44,0,100,No,1
1,0.6301369863,1937,11,10,41,VOLKSWAGEN,VO-2418,30000,81,0,100,No,1
1,0.2246575342,1946,2,1,22,PEUGEOT,PE-240,30000,66,0,0,No,0
1,0.6931506849,1943,2,2,46,FORD,FO-2313,30000,92,833471,100,No,0
1,0.2547945205,1944,0,0,42,AUDI,AU-946,30000,77,842294,100,No,0
1,0.6,1935,7,22,21,VOLKSWAGEN,VO-2461,30000,55,488957,100,No,1
1,0.4273972603,1943,10,10,46,MERCEDES,ME-3107,30000,75,1261002,100,No,0
1,0.5698630137,1948,10,10,43,PEUGEOT,PE-396,30000,55,414297,0,No,0
1,0.304109589,1946,4,3,42,RENAULT,RE-3038,30000,43,0,100,No,1
1,0.704109589,1947,3,9,44,RENAULT,RE-2086,30000,84,907483,0,No,0
1,0.6849315068,1943,6,1,29,VOLKSWAGEN,VO-2461,30000,47,0,100,No,1
1,0.7095890411,1948,12,2,13,FORD,FO-1749,30000,44,0,0,No,0
1,0.6904109589,1946,3,4,29,OPEL,OP-1496,30000,59,467742,100,No,0
1,0.3561643836,1946,11,11,39,NISSAN,NI-2258,30000,55,0,0,No,0
1,0.5698630137,1947,6,21,42,VOLVO,VO-2678,30000,103,957671,0,No,0
1,0.6602739726,1934,17,2,47,NISSAN,NI-2923,30000,60,0,100,No,1
1,0.6082191781,1949,11,1,28,FORD,FO-2313,30000,85,0,100,No,1
1,0.6575342466,1938,5,2,51,TOYOTA,TO-2591,30000,85,927013,0,No,0
1,0.3808219178,1935,17,17,41,PONTIAC,PO-1777,30000,101,670001,100,No,0
1,0.5205479452,1943,5,11,41,CITROEN,CI-3212,30000,80,746790,100,No,0
1,0.2849315068,1940,2,3,31,CITROEN,CI-1239,30000,50,368021,100,No,1
1,0.2684931507,1938,4,5,40,AUDI,AU-946,30000,75,834937,100,No,0
1,0.3863013699,1946,13,8,31,RENAULT,RE-2086,30000,69,0,100,No,1
1,0.4054794521,1948,2,6,39,FORD,FO-1813,30000,74,587930,100,No,0
1,0.5397260274,1948,0,0,33,HONDA,HO-1348,30000,85,978983,100,No,0
1,0.3232876712,1940,9,2,49,AUDI,AU-946,30000,81,0,0,No,0
1,0.4219178082,1939,1,9,17,VOLKSWAGEN,VO-1852,30000,66,675291,100,No,1
1,0.5424657534,1934,1,11,40,VOLKSWAGEN,VO-1803,30000,40,333117,100,No,0
1,0.3835616438,1936,0,20,41,VOLKSWAGEN,VO-1852,30000,90,783948,0,No,0
1,0.2876712329,1926,8,14,42,MAZDA,MA-1576,30000,53,419753,100,No,1
1,0.2273972603,1939,20,0,40,MERCEDES,ME-182,30000,55,0,100,No,1
1,0.4082191781,1943,0,10,41,VOLKSWAGEN,VO-1852,30000,77,707956,0,No,0
1,0.2109589041,1924,10,26,6,MERCEDES,ME-156,30000,92,879002,100,No,1
1,0.6575342466,1921,3,12,42,SKODA,SK-1735,30000,55,516352,100,No,1
1,0.2904109589,1936,5,8,41,HONDA,HO-1348,30000,74,582549,50,No,1
1,0.5917808219,1948,12,10,20,OPEL,OP-1496,30000,33,0,100,No,1
1,0.4657534247,1941,11,8,19,MITSUBISHI,MI-1822,30000,100,0,0,No,0
1,0.6547945205,1924,2,4,42,SKODA,SK-1735,30000,77,633271,100,No,0
1,0.6356164384,1946,4,6,35,BMW,BM-79,30000,95,1075011,0,No,0
1,0.6383561644,1938,3,2,37,VOLKSWAGEN,VO-1852,30000,77,949366,0,No,0
1,0.402739726,1939,2,2,36,PEUGEOT,PE-225,30000,55,326310,0,No,0
1,0.6410958904,1948,2,2,30,LOTUS,LO-178,30000,188,0,0,No,0
1,0.2410958904,1946,3,1,40,OPEL,OP-3248,30000,110,883446,0,No,0
1,0.6520547945,1944,9,1,28,FIAT,FI-2745,30000,40,0,100,No,1
1,0.6547945205,1941,2,6,41,FORD,FO-2313,30000,85,749157,0,No,0
1,0.2410958904,1948,11,8,38,VOLVO,VO-3055,30000,66,0,0,No,0
1,0.5589041096,1943,3,2,40,TOYOTA,TO-2115,30000,122,1808965,0,No,0
1,0.3616438356,1949,12,2,37,VOLKSWAGEN,VO-2461,30000,44,0,100,No,1
1,0.6493150685,1943,10,19,46,RENAULT,RE-2061,30000,47,0,100,No,1
1,0.6465753425,1929,1,10,39,PEUGEOT,PE-431,30000,66,676778,100,No,0
1,0.4712328767,1938,18,16,51,BMW,BM-455,30000,83,0,100,No,1
1,0.6465753425,1940,7,8,50,VOLKSWAGEN,VO-2461,30000,55,0,0,No,0
1,0.4219178082,1944,7,20,41,VOLKSWAGEN,VO-1852,30000,75,591750,100,No,1
1,0.2438356164,1934,2,15,42,PEUGEOT,PE-225,30000,55,408400,0,No,0
1,0.5917808219,1935,3,15,19,OPEL,OP-2246,30000,55,569399,0,No,0
1,0.4876712329,1949,10,14,13,NISSAN,NI-2962,30000,92,1107619,100,No,1
1,0.4273972603,1934,13,12,51,HONDA,HO-983,30000,110,896997,100,No,1
1,0.2356164384,1941,0,30,33,PEUGEOT,PE-63,30000,50,419736,100,No,0
1,0.3123287671,1945,3,7,38,MERCEDES,ME-120,30000,70,756899,0,No,0
1,0.6602739726,1932,1,10,20,CITROEN,CI-1239,30000,50,318385,100,No,0
1,0.6328767123,1947,11,19,42,OPEL,OP-2387,30000,74,926002,0,No,0
1,0.6356164384,1949,2,8,39,CITROEN,CI-1263,30000,80,720472,100,No,1
1,0.2575342466,1944,9,2,34,TOYOTA,TO-3230,30000,50,337605,0,No,0
1,0.5835616438,1934,5,8,55,CITROEN,CI-3212,30000,80,625769,100,No,1
1,0.6849315068,1935,3,19,39,VOLKSWAGEN,VO-1852,30000,55,635192,0,No,0
1,0.6465753425,1940,8,7,35,VOLKSWAGEN,VO-2418,30000,96,0,100,No,1
1,0.4356164384,1946,3,16,38,VOLVO,VO-3064,30000,120,1967056,100,No,0
1,0.6684931507,1938,11,13,18,MERCEDES,ME-2840,30000,100,855813,0,No,0
1,0.2657534247,1948,0,0,35,MAZDA,MA-175,30000,55,443591,100,No,1
1,0.6739726027,1930,5,17,42,FORD,FO-1785,30000,74,679445,100,No,1
1,0.5671232877,1942,11,13,41,AUDI,AU-953,30000,81,0,0,No,0
1,0.2821917808,1931,4,8,40,RENAULT,RE-2310,30000,82,709431,100,No,1
1,0.6767123288,1946,21,4,42,SUZUKI,SU-2690,30000,47,0,50,No,1
1,0.2493150685,1942,2,12,20,VOLVO,VO-3059,30000,80,966826,0,No,0
1,0.2301369863,1947,0,0,42,VOLVO,VO-3059,30000,100,877798,100,No,1
1,0.4136986301,1945,32,0,44,LANCIA,LA-3048,30000,44,0,100,No,1
1,0.4438356164,1926,6,20,20,FORD,FO-1813,30000,59,547423,0,No,0
1,0.6575342466,1936,11,4,32,FORD,FO-1749,30000,55,0,100,No,1
1,0.3534246575,1930,0,20,42,RENAULT,RE-2310,30000,58,536088,0,No,0
1,0.4657534247,1943,5,5,42,JAGUAR,JA-3143,30000,96,1127686,0,No,0
1,0.495890411,1936,9,8,53,ALFA ROMEO,AL-126,30000,106,0,0,No,0
1,0.5589041096,1945,6,7,41,JAGUAR,JA-3138,30000,120,1206408,100,No,0
1,0.202739726,1942,1,3,28,TOYOTA,TO-1471,30000,100,973954,0,No,0
1,0.2246575342,1939,2,8,42,OPEL,OP-1496,30000,59,494748,100,No,0
1,0.6328767123,1945,7,26,37,MAZDA,MA-488,30000,53,457041,100,No,1
1,0.6465753425,1949,10,7,39,RENAULT,RE-1406,30000,55,359510,0,No,0
1,0.6575342466,1930,3,15,42,AUDI,AU-946,30000,100,1035909,0,No,0
1,0.6575342466,1945,5,9,35,HYUNDAI,HY-1836,30000,46,335022,0,No,0
1,0.4328767123,1935,13,11,54,CITROEN,CI-3265,30000,55,0,100,No,1
1,0.6356164384,1947,2,13,32,LAND ROVER,LA-1806,30000,110,1593596,100,No,0
1,0.4054794521,1937,7,12,42,MERCEDES,ME-182,30000,85,1055213,0,No,0
1,0.6109589041,1938,11,22,42,BMW,BM-488,30000,120,1119265,0,No,0
1,0.6465753425,1949,1,12,40,CITROEN,CI-1158,30000,66,589431,0,No,0
1,0.6657534247,1947,5,1,44,PEUGEOT,PE-225,30000,55,464716,100,No,1
1,0.6712328767,1935,7,8,54,CITROEN,CI-1258,30000,44,386730,100,No,1
1,0.2301369863,1940,8,10,41,TOYOTA,TO-1100,30000,81,0,100,No,1
1,0.6219178082,1928,1,5,52,CITROEN,CI-1258,30000,54,443740,100,No,1
1,0.4246575342,1921,7,10,39,VOLKSWAGEN,VO-2461,30000,47,391999,100,No,1
1,0.3260273973,1942,0,4,41,SKODA,SK-1735,30000,51,441739,100,No,0
1,0.6575342466,1947,3,2,42,OPEL,OP-1496,30000,59,458075,0,No,0
1,0.3890410959,1940,9,12,12,HYUNDAI,HY-981,30000,63,0,0,No,0
1,0.6520547945,1948,12,5,39,MERCEDES,ME-308,30000,110,0,0,No,0
1,0.2602739726,1944,2,2,45,MERCEDES,ME-1127,30000,100,1206448,0,No,0
1,0.298630137,1949,13,13,17,VOLKSWAGEN,VO-2461,30000,44,386349,100,No,1
1,0.6438356164,1943,8,14,46,TOYOTA,TO-1100,30000,81,576762,100,No,1
1,0.5260273973,1936,4,14,20,CITROEN,CI-1262,30000,80,836305,0,No,0
1,0.4547945205,1929,4,7,40,CITROEN,CI-1243,30000,54,663008,100,No,0
1,0.7232876712,1939,7,8,42,RENAULT,RE-2086,30000,88,0,100,No,1
1,0.2383561644,1936,10,6,40,FIAT,FI-2513,30000,59,0,100,No,1
1,0.7150684932,1948,3,8,39,VOLKSWAGEN,VO-1852,30000,66,637949,0,No,0
1,0.402739726,1941,2,9,40,VOLKSWAGEN,VO-2461,30000,51,489923,100,No,0
1,0.2602739726,1949,7,7,41,DAIHATSU,DA-2819,30000,75,0,100,No,0
1,0.2410958904,1947,8,5,31,AUDI,AU-953,30000,96,0,100,No,1
1,0.5452054795,1947,14,0,41,VOLKSWAGEN,VO-2461,30000,40,0,0,No,0
1,0.295890411,1947,12,23,20,CITROEN,CI-3208,30000,97,0,100,No,1
1,0.5616438356,1939,6,14,42,JAGUAR,JA-2650,30000,219,1984728,100,No,1
1,0.4849315068,1946,3,3,41,BMW,BM-.,30000,110,1296714,0,No,0
1,0.4712328767,1948,4,20,40,ALFA ROMEO,AL-126,30000,88,693447,100,No,0
1,0.7452054795,1933,3,17,41,RENAULT,RE-1406,30000,43,425070,100,No,0
1,0.7095890411,1949,2,8,30,OPEL,OP-1496,30000,55,521419,0,No,0
1,0.3068493151,1935,3,18,41,MERCEDES,ME-270,30000,120,1886621,0,No,0
1,0.7506849315,1941,1,13,42,TOYOTA,TO-3230,30000,64,566927,100,No,0
1,0.5726027397,1948,13,12,44,FORD,FO-.,30000,44,0,100,No,1
1,0.2520547945,1945,10,3,29,CITROEN,CI-3212,30000,66,0,0,No,0
1,0.5095890411,1941,8,7,41,MERCEDES,ME-1429,30000,120,0,0,No,0
1,0.3232876712,1938,1,22,51,VOLKSWAGEN,VO-2418,30000,100,1095372,0,No,0
1,0.202739726,1933,3,6,42,MERCEDES,ME-182,30000,90,1400201,0,No,0
1,0.5863013699,1926,3,12,20,FORD,FO-1785,30000,80,0,100,No,1
1,0.7698630137,1938,2,13,42,SEAT,SE-1982,30000,51,561459,0,No,0
1,0.2904109589,1939,5,20,42,TOYOTA,TO-1471,30000,85,713130,0,No,0
1,0.5479452055,1938,2,14,41,HYUNDAI,HY-1836,30000,71,450040,0,No,0
1,0.7616438356,1937,8,2,42,MERCEDES,ME-130,30000,55,0,100,No,1
1,0.7150684932,1942,9,1,41,JAGUAR,JA-3186,30000,209,2080656,100,No,1
1,0.7205479452,1946,6,5,42,AUDI,AU-946,30000,77,766258,100,No,0
1,0.501369863,1942,11,10,41,RENAULT,RE-2214,30000,66,609340,0,No,0
1,0.5205479452,1933,4,15,41,VOLKSWAGEN,VO-2461,30000,47,349118,0,No,0
1,0.3780821918,1939,1,1,19,CITROEN,CI-1258,30000,50,573428,0,No,0
1,0.7315068493,1935,11,11,54,OPEL,OP-3074,30000,85,628183,100,No,1
1,0.4931506849,1941,4,4,48,TOYOTA,TO-2591,30000,92,793184,100,No,1
1,0.5232876712,1932,12,17,19,NISSAN,NI-2258,30000,40,0,100,No,1
1,0.6575342466,1946,7,7,40,MERCEDES,ME-296,30000,120,1540181,100,No,0
1,0.6794520548,1946,3,8,41,MINI,MI-2273,30000,85,605100,100,No,0
1,0.5397260274,1947,7,7,42,VOLVO,VO-2673,30000,120,987506,0,No,0
1,0.4876712329,1936,2,13,41,NISSAN,NI-2372,30000,65,531754,0,No,0
1,0.6849315068,1947,2,6,35,ALFA ROMEO,AL-119,30000,85,715951,100,No,1
1,0.3780821918,1945,1,22,41,TOYOTA,TO-1086,30000,66,574038,100,No,0
1,0.2602739726,1940,1,1,19,MERCEDES,ME-139,30000,85,1128632,0,No,0
1,0.7561643836,1949,4,8,40,OPEL,OP-1496,30000,44,377895,100,No,0
1,0.7424657534,1939,3,7,42,BMW,BM-474,30000,110,1253791,0,No,0
1,0.6904109589,1932,0,27,39,MERCEDES,ME-120,30000,70,665327,0,No,0
1,0.3917808219,1940,4,11,49,JAGUAR,JA-3143,30000,144,1200195,100,No,0
1,0.4739726027,1930,14,8,59,TOYOTA,TO-1471,30000,55,439503,0,No,0
1,0.6493150685,1928,7,10,34,VOLKSWAGEN,VO-2461,30000,47,0,0,No,0
1,0.3150684932,1947,0,0,41,VOLKSWAGEN,VO-1852,30000,81,777737,100,No,0
1,0.4684931507,1934,5,12,20,FORD,FO-1785,30000,74,572061,100,No,1
1,0.3342465753,1944,2,4,41,TOYOTA,TO-2591,30000,100,1022169,100,No,1
1,0.6602739726,1949,9,13,31,PEUGEOT,PE-225,30000,55,484299,0,No,0
1,0.7616438356,1935,7,8,42,VOLKSWAGEN,VO-2167,30000,44,302186,100,No,0
1,0.2767123288,1944,2,2,43,FORD,FO-1813,30000,74,625229,0,No,0
1,0.7506849315,1944,3,5,41,PEUGEOT,PE-600,30000,80,863060,100,No,0
1,0.4684931507,1941,13,3,29,TOYOTA,TO-2896,30000,55,0,0,No,0
1,0.6739726027,1943,10,28,20,VOLKSWAGEN,VO-2461,30000,44,333000,0,No,0
1,0.6410958904,1942,3,3,41,TOYOTA,TO-1471,30000,66,622083,100,No,0
1,0.4082191781,1936,5,16,39,ALFA ROMEO,AL-126,30000,88,676444,50,No,1
1,0.504109589,1937,2,21,41,FORD,FO-1785,30000,66,702116,100,No,0
1,0.7671232877,1946,17,13,41,MAZDA,MA-87,30000,40,0,100,No,1
1,0.295890411,1934,0,24,25,RENAULT,RE-3038,30000,56,460077,100,No,1
1,0.4767123288,1935,8,12,20,VOLVO,VO-2661,30000,85,0,100,No,1
1,0.3589041096,1938,0,4,30,FORD,FO-2313,30000,100,1146021,100,No,0
1,0.7835616438,1946,2,1,35,NISSAN,NI-2525,30000,104,1069009,0,No,0
1,0.6301369863,1941,8,24,39,AUDI,AU-953,30000,74,967824,0,No,0
1,0.4493150685,1949,7,4,41,FIAT,FI-2745,30000,40,270210,0,No,0
1,0.4849315068,1931,12,13,28,OPEL,OP-1496,30000,44,0,100,No,0
1,0.2849315068,1936,3,8,18,OPEL,OP-1496,30000,44,438415,0,No,0
1,0.495890411,1948,0,17,35,CITROEN,CI-1258,30000,54,541089,100,No,1
1,0.4547945205,1945,6,1,39,RENAULT,RE-1692,30000,110,0,100,No,1
1,0.7726027397,1925,12,11,42,MERCEDES,ME-182,30000,100,1171136,100,No,1
1,0.2328767123,1935,18,18,54,TOYOTA,TO-1471,30000,55,348400,100,No,1
1,0.2136986301,1927,2,8,41,VOLVO,VO-2661,30000,74,824503,0,No,0
1,0.2438356164,1948,1,1,40,FIAT,FI-1186,30000,69,665610,0,No,0
1,0.2575342466,1948,7,19,30,FORD,FO-2050,30000,44,0,0,No,0
1,0.4246575342,1935,5,13,41,AUDI,AU-968,30000,96,933487,100,No,1
1,0.5205479452,1939,13,9,19,MERCEDES,ME-270,30000,110,1666013,0,No,0
1,0.7534246575,1932,13,1,42,RENAULT,RE-1406,30000,40,0,100,No,1
1,0.5863013699,1935,1,11,41,AUDI,AU-967,30000,140,1723718,0,No,0
1,0.5315068493,1942,2,0,42,DODGE,DO-1275,30000,103,706151,0,No,0
1,0.3287671233,1949,8,0,39,RENAULT,RE-1406,30000,43,0,0,No,0
1,0.7698630137,1933,4,4,39,BMW,BM-455,30000,90,1114997,0,No,0
1,0.2904109589,1947,7,29,42,BMW,BM-455,30000,85,1411900,0,No,0
1,0.3397260274,1941,1,12,42,RENAULT,RE-2214,30000,76,835804,100,No,1
1,0.6356164384,1937,9,7,41,FORD,FO-1749,30000,55,388001,0,No,0
1,0.6136986301,1939,9,0,39,MERCEDES,ME-270,30000,100,1246506,0,No,0
1,0.2767123288,1945,4,0,37,KIA,KI-2886,30000,83,820273,0,No,0
1,0.6849315068,1936,3,6,41,BMW,BM-690,30000,120,1650606,100,No,0
1,0.6630136986,1948,2,2,37,SAAB,SA-852,30000,90,733389,0,No,0
1,0.5561643836,1940,2,1,41,SMART,SM-1802,30000,33,443296,100,No,1
1,0.6136986301,1935,15,21,54,FORD,FO-1749,30000,43,0,100,No,1
1,0.6465753425,1944,3,3,45,SAAB,SA-852,30000,110,1097853,0,No,0
1,0.4164383562,1931,3,3,41,TOYOTA,TO-2507,30000,57,1083445,0,No,0
1,0.2328767123,1928,11,11,42,PEUGEOT,PE-396,30000,65,671901,0,No,0
1,0.495890411,1933,4,16,41,PEUGEOT,PE-225,30000,55,506083,0,No,0
1,0.7260273973,1936,7,12,17,RENAULT,RE-1406,30000,72,408400,100,No,1
1,0.7150684932,1928,14,12,20,SUBARU,SU-1992,30000,66,0,100,No,1
1,0.7287671233,1944,2,28,41,TOYOTA,TO-3230,30000,51,431597,100,No,0
1,0.4301369863,1929,5,19,60,MERCEDES,ME-270,30000,110,1504843,100,No,1
1,0.7150684932,1921,8,20,20,NISSAN,NI-1020,30000,100,723001,100,No,1
1,0.3726027397,1944,1,1,39,PEUGEOT,PE-600,30000,125,1166834,100,No,0
1,0.7260273973,1944,11,16,45,RENAULT,RE-3038,30000,43,317168,0,No,0
1,0.7205479452,1941,1,2,42,RENAULT,RE-2310,30000,55,499416,0,No,0
1,0.5452054795,1944,11,7,41,MERCEDES,ME-182,30000,75,0,100,No,1
1,0.2410958904,1934,14,11,32,NISSAN,NI-2258,30000,40,0,0,No,0
1,0.2383561644,1933,12,12,20,FORD,FO-1673,30000,55,0,100,No,1
1,0.7287671233,1943,15,15,39,TOYOTA,TO-1290,30000,54,0,100,No,1
1,0.7260273973,1939,2,10,50,LEXUS,LE-2631,30000,155,2165895,100,No,1
1,0.7068493151,1933,7,23,56,CITROEN,CI-1258,30000,54,495485,100,No,0
1,0.701369863,1933,11,10,23,VOLKSWAGEN,VO-2461,30000,44,341077,0,No,0
1,0.6164383562,1919,4,8,39,OPEL,OP-1043,30000,66,579403,0,No,0
1,0.3917808219,1935,11,16,41,PEUGEOT,PE-48,30000,42,0,100,No,1
1,0.4246575342,1947,3,13,41,PEUGEOT,PE-600,30000,100,1073510,100,No,1
1,0.4273972603,1947,1,10,40,MERCEDES,ME-270,30000,110,1311050,0,No,0
1,0.2410958904,1945,5,1,24,OPEL,OP-1043,30000,59,649107,100,No,1
1,0.7232876712,1943,4,10,20,MERCEDES,ME-182,30000,90,0,100,No,1
1,0.501369863,1924,4,19,18,TOYOTA,TO-3230,30000,55,466076,100,No,1
1,0.7205479452,1944,4,4,47,BMW,BM-655,30000,170,2004333,0,No,0
1,0.3780821918,1947,6,17,40,CITROEN,CI-1258,30000,50,0,100,No,1
1,0.2767123288,1941,1,4,41,VOLKSWAGEN,VO-1852,30000,103,840019,0,No,0
1,0.6547945205,1936,18,8,39,MERCEDES,ME-368,30000,140,0,0,No,0
